==== Test Report ====
Test: check_spatial_statistical_outliers_min_series
File: /home/anachite/Bureau/Datatest/DATA_QC/C3S-CMIP6/grr/pr_day_NorCPM1_historical_r1i1p1f1_gn_19500101-20141231.nc
Variable: pr
Dataset Name: /home/anachite/Bureau/Datatest/DATA_QC/C3S-CMIP6/grr/pr_day_NorCPM1_historical_r1i1p1f1_gn_19500101-20141231.nc
Parameters: {'threshold': 4.5, 'method': 'IQR'}
--- Messages ---
Outliers detected: 3212 points.
Outliers detected in minimum time series: 3212 points.

--- Results (coordinates, values) ---
iqr	(6, 22)	1.8541986836085333e-27,IQR:1.0819311093058758e-28
iqr	(6, 27)	2.867451766654442e-26,IQR:1.0819311093058758e-28
iqr	(6, 28)	2.314124852135398e-26,IQR:1.0819311093058758e-28
iqr	(6, 49)	3.4882689671774497e-25,IQR:1.0819311093058758e-28
iqr	(7, 49)	2.5698850361505187e-27,IQR:1.0819311093058758e-28
The rest of the coordinates are in the summary
--- Summary ---
Dataset: /home/anachite/Bureau/Datatest/DATA_QC/C3S-CMIP6/grr/pr_day_NorCPM1_historical_r1i1p1f1_gn_19500101-20141231.nc
Test: check_spatial_statistical_outliers
Variable: pr
Parameters: {'threshold': 4.5, 'method': 'IQR'}
Score: 0/1
Messages: ['Outliers detected: 3212 points.', 'Outliers detected in minimum time series: 3212 points.']
Coordinates and results:
Name	Index	Value	Score
iqr	(52, 120)	2.5019146757608047e-18	IQR:1.0819311093058758e-28
iqr	(52, 121)	3.9721017800171826e-17	IQR:1.0819311093058758e-28
iqr	(53, 32)	4.235465197613082e-25	IQR:1.0819311093058758e-28
iqr	(53, 34)	3.279073901950284e-22	IQR:1.0819311093058758e-28
iqr	(53, 41)	5.695222720440619e-25	IQR:1.0819311093058758e-28
iqr	(53, 42)	1.2025498754037925e-19	IQR:1.0819311093058758e-28
iqr	(53, 43)	4.6181695430905e-17	IQR:1.0819311093058758e-28
iqr	(53, 44)	1.891657339843225e-17	IQR:1.0819311093058758e-28
iqr	(53, 45)	7.637884682571688e-18	IQR:1.0819311093058758e-28
iqr	(53, 46)	7.312871523265313e-17	IQR:1.0819311093058758e-28
iqr	(53, 47)	2.074151250073654e-18	IQR:1.0819311093058758e-28
iqr	(53, 48)	4.7265032544624465e-27	IQR:1.0819311093058758e-28
iqr	(53, 49)	2.168364322664251e-15	IQR:1.0819311093058758e-28
iqr	(53, 50)	1.388292963661747e-13	IQR:1.0819311093058758e-28
iqr	(53, 51)	5.115641851100028e-12	IQR:1.0819311093058758e-28
iqr	(53, 52)	7.654053265350184e-21	IQR:1.0819311093058758e-28
iqr	(53, 53)	1.7710797182597378e-18	IQR:1.0819311093058758e-28
iqr	(53, 54)	1.2596213310138593e-19	IQR:1.0819311093058758e-28
iqr	(53, 55)	2.769200884225609e-13	IQR:1.0819311093058758e-28
iqr	(53, 56)	4.550594926919227e-13	IQR:1.0819311093058758e-28
iqr	(53, 57)	7.227279671125878e-19	IQR:1.0819311093058758e-28
iqr	(53, 58)	1.6248070597302267e-13	IQR:1.0819311093058758e-28
iqr	(53, 59)	4.955681047816296e-13	IQR:1.0819311093058758e-28
iqr	(53, 60)	1.0105209113930869e-08	IQR:1.0819311093058758e-28
iqr	(53, 61)	4.97900377190974e-22	IQR:1.0819311093058758e-28
iqr	(53, 62)	4.335611594159531e-17	IQR:1.0819311093058758e-28
iqr	(53, 63)	1.6570737157707392e-17	IQR:1.0819311093058758e-28
iqr	(53, 64)	2.5638532879445277e-19	IQR:1.0819311093058758e-28
iqr	(53, 65)	1.3032067182601972e-18	IQR:1.0819311093058758e-28
iqr	(53, 66)	2.6857902803623015e-15	IQR:1.0819311093058758e-28
iqr	(53, 67)	2.954036006227743e-17	IQR:1.0819311093058758e-28
iqr	(53, 68)	1.2178843003529671e-12	IQR:1.0819311093058758e-28
iqr	(53, 69)	2.5901346378706365e-16	IQR:1.0819311093058758e-28
iqr	(53, 70)	8.141658949667861e-20	IQR:1.0819311093058758e-28
iqr	(53, 71)	9.781917633902811e-22	IQR:1.0819311093058758e-28
iqr	(53, 73)	6.593048304572469e-27	IQR:1.0819311093058758e-28
iqr	(53, 74)	2.332708619447352e-20	IQR:1.0819311093058758e-28
iqr	(53, 75)	3.6367211867817384e-13	IQR:1.0819311093058758e-28
iqr	(53, 76)	6.817475966083061e-16	IQR:1.0819311093058758e-28
iqr	(53, 77)	4.430165121055365e-18	IQR:1.0819311093058758e-28
iqr	(53, 78)	2.611061116228146e-16	IQR:1.0819311093058758e-28
iqr	(53, 79)	4.06615932941773e-18	IQR:1.0819311093058758e-28
iqr	(53, 80)	3.277482551628392e-16	IQR:1.0819311093058758e-28
iqr	(53, 81)	3.4361446152557895e-21	IQR:1.0819311093058758e-28
iqr	(53, 82)	8.115814854651378e-19	IQR:1.0819311093058758e-28
iqr	(53, 83)	3.1073804852621096e-19	IQR:1.0819311093058758e-28
iqr	(53, 84)	3.2314066062757182e-16	IQR:1.0819311093058758e-28
iqr	(53, 85)	7.999736428843107e-10	IQR:1.0819311093058758e-28
iqr	(53, 86)	2.095838502984141e-16	IQR:1.0819311093058758e-28
iqr	(53, 87)	1.5121809512040618e-13	IQR:1.0819311093058758e-28
iqr	(53, 88)	2.211398810931351e-16	IQR:1.0819311093058758e-28
iqr	(53, 89)	3.9785712159685904e-13	IQR:1.0819311093058758e-28
iqr	(53, 90)	5.6781402496541844e-14	IQR:1.0819311093058758e-28
iqr	(53, 91)	1.3783016340664783e-13	IQR:1.0819311093058758e-28
iqr	(53, 92)	3.6981286921644596e-09	IQR:1.0819311093058758e-28
iqr	(53, 93)	5.2436878236422846e-17	IQR:1.0819311093058758e-28
iqr	(53, 94)	5.658362729137978e-17	IQR:1.0819311093058758e-28
iqr	(53, 95)	1.8731707994472857e-15	IQR:1.0819311093058758e-28
iqr	(53, 96)	6.619212556541187e-13	IQR:1.0819311093058758e-28
iqr	(53, 97)	1.061201682084345e-09	IQR:1.0819311093058758e-28
iqr	(53, 98)	9.420815847601392e-16	IQR:1.0819311093058758e-28
iqr	(53, 99)	2.186059264448867e-15	IQR:1.0819311093058758e-28
iqr	(53, 100)	3.741003861958771e-16	IQR:1.0819311093058758e-28
iqr	(53, 101)	3.286063260081874e-15	IQR:1.0819311093058758e-28
iqr	(53, 102)	2.0582812937134568e-17	IQR:1.0819311093058758e-28
iqr	(53, 103)	1.4902529132711178e-22	IQR:1.0819311093058758e-28
iqr	(53, 109)	4.7244553034864184e-18	IQR:1.0819311093058758e-28
iqr	(53, 110)	1.8423777781162443e-10	IQR:1.0819311093058758e-28
iqr	(53, 111)	6.919361084101183e-08	IQR:1.0819311093058758e-28
iqr	(53, 112)	4.597547231810495e-09	IQR:1.0819311093058758e-28
iqr	(53, 113)	1.377107792703844e-21	IQR:1.0819311093058758e-28
iqr	(53, 114)	2.893089338694836e-17	IQR:1.0819311093058758e-28
iqr	(53, 115)	1.2394861612780028e-12	IQR:1.0819311093058758e-28
iqr	(53, 116)	2.986992342357553e-08	IQR:1.0819311093058758e-28
iqr	(53, 117)	9.801122757835401e-08	IQR:1.0819311093058758e-28
iqr	(53, 118)	3.3766028167958595e-11	IQR:1.0819311093058758e-28
iqr	(53, 119)	3.2159352847963224e-17	IQR:1.0819311093058758e-28
iqr	(53, 120)	7.830944501638502e-18	IQR:1.0819311093058758e-28
iqr	(54, 42)	3.79133790899062e-21	IQR:1.0819311093058758e-28
iqr	(54, 43)	1.4481185252194073e-18	IQR:1.0819311093058758e-28
iqr	(54, 44)	2.9611858834162744e-25	IQR:1.0819311093058758e-28
iqr	(54, 45)	7.46710762028195e-17	IQR:1.0819311093058758e-28
iqr	(54, 46)	1.1976896319921057e-16	IQR:1.0819311093058758e-28
iqr	(54, 47)	1.1660445596648433e-18	IQR:1.0819311093058758e-28
iqr	(54, 48)	6.485031813200203e-17	IQR:1.0819311093058758e-28
iqr	(54, 49)	7.375162627961881e-14	IQR:1.0819311093058758e-28
iqr	(54, 50)	3.8576031881646863e-14	IQR:1.0819311093058758e-28
iqr	(54, 51)	3.048693297813543e-09	IQR:1.0819311093058758e-28
iqr	(54, 52)	4.434393408025983e-10	IQR:1.0819311093058758e-28
iqr	(54, 53)	1.3982523583422335e-08	IQR:1.0819311093058758e-28
iqr	(54, 54)	2.8185952378502466e-13	IQR:1.0819311093058758e-28
iqr	(54, 55)	1.0304705358324742e-13	IQR:1.0819311093058758e-28
iqr	(54, 56)	4.095379146917821e-09	IQR:1.0819311093058758e-28
iqr	(54, 57)	1.9007370998019454e-19	IQR:1.0819311093058758e-28
iqr	(54, 58)	8.572210992485445e-17	IQR:1.0819311093058758e-28
iqr	(54, 59)	1.0711279641029137e-09	IQR:1.0819311093058758e-28
iqr	(54, 60)	1.0515620374462742e-08	IQR:1.0819311093058758e-28
iqr	(54, 61)	9.78076228677887e-15	IQR:1.0819311093058758e-28
iqr	(54, 62)	8.298123473082786e-13	IQR:1.0819311093058758e-28
iqr	(54, 63)	1.0292625418628631e-08	IQR:1.0819311093058758e-28
iqr	(54, 64)	1.3694319354745348e-18	IQR:1.0819311093058758e-28
iqr	(54, 65)	9.191238325989559e-10	IQR:1.0819311093058758e-28
iqr	(54, 66)	2.77097056411435e-09	IQR:1.0819311093058758e-28
iqr	(54, 67)	5.808693210174385e-17	IQR:1.0819311093058758e-28
iqr	(54, 68)	7.346195519945971e-16	IQR:1.0819311093058758e-28
iqr	(54, 69)	2.831942824325936e-17	IQR:1.0819311093058758e-28
iqr	(54, 70)	5.813601120902846e-20	IQR:1.0819311093058758e-28
iqr	(54, 71)	3.8780032355454773e-16	IQR:1.0819311093058758e-28
iqr	(54, 73)	3.1650618573269636e-20	IQR:1.0819311093058758e-28
iqr	(54, 74)	7.212252333848106e-24	IQR:1.0819311093058758e-28
iqr	(54, 75)	5.380700428629124e-21	IQR:1.0819311093058758e-28
iqr	(54, 76)	1.6269981873780292e-20	IQR:1.0819311093058758e-28
iqr	(54, 78)	1.8916257415438256e-16	IQR:1.0819311093058758e-28
iqr	(54, 79)	1.9916100400333152e-17	IQR:1.0819311093058758e-28
iqr	(54, 80)	1.3849929938769436e-22	IQR:1.0819311093058758e-28
iqr	(54, 81)	2.4265842081770656e-21	IQR:1.0819311093058758e-28
iqr	(54, 83)	4.405055840303816e-22	IQR:1.0819311093058758e-28
iqr	(54, 84)	1.5060441678550513e-16	IQR:1.0819311093058758e-28
iqr	(54, 85)	1.7754926977471398e-21	IQR:1.0819311093058758e-28
iqr	(54, 86)	4.0251113982680647e-22	IQR:1.0819311093058758e-28
iqr	(54, 87)	2.7351786779225694e-20	IQR:1.0819311093058758e-28
iqr	(54, 88)	3.8157928511035485e-18	IQR:1.0819311093058758e-28
iqr	(54, 89)	2.4965965777471073e-15	IQR:1.0819311093058758e-28
iqr	(54, 90)	1.1966056400955494e-12	IQR:1.0819311093058758e-28
iqr	(54, 91)	4.317972646106227e-09	IQR:1.0819311093058758e-28
iqr	(54, 92)	1.154268569614203e-09	IQR:1.0819311093058758e-28
iqr	(54, 93)	1.7181439604385673e-09	IQR:1.0819311093058758e-28
iqr	(54, 94)	1.8088316760221657e-13	IQR:1.0819311093058758e-28
iqr	(54, 95)	3.6148587920746544e-15	IQR:1.0819311093058758e-28
iqr	(54, 96)	2.788307723524784e-17	IQR:1.0819311093058758e-28
iqr	(54, 97)	7.80498333064622e-13	IQR:1.0819311093058758e-28
iqr	(54, 98)	1.3694784449969453e-20	IQR:1.0819311093058758e-28
iqr	(54, 99)	1.2518210591965149e-17	IQR:1.0819311093058758e-28
iqr	(54, 100)	3.2227768336042026e-19	IQR:1.0819311093058758e-28
iqr	(54, 101)	2.1244639615325665e-20	IQR:1.0819311093058758e-28
iqr	(54, 108)	1.2480882663686268e-22	IQR:1.0819311093058758e-28
iqr	(54, 109)	1.4608899664025576e-17	IQR:1.0819311093058758e-28
iqr	(54, 110)	6.3212103265657855e-19	IQR:1.0819311093058758e-28
iqr	(54, 111)	3.726627451072773e-09	IQR:1.0819311093058758e-28
iqr	(54, 114)	9.798170566687516e-23	IQR:1.0819311093058758e-28
iqr	(54, 115)	5.105196535729044e-20	IQR:1.0819311093058758e-28
iqr	(54, 116)	3.56319370891851e-19	IQR:1.0819311093058758e-28
iqr	(55, 42)	5.536768569143853e-24	IQR:1.0819311093058758e-28
iqr	(55, 43)	1.0145804402005118e-21	IQR:1.0819311093058758e-28
iqr	(55, 45)	5.594540120051347e-17	IQR:1.0819311093058758e-28
iqr	(55, 46)	2.144975281301057e-17	IQR:1.0819311093058758e-28
iqr	(55, 47)	1.4125809251340985e-27	IQR:1.0819311093058758e-28
iqr	(55, 48)	1.2223942344458116e-11	IQR:1.0819311093058758e-28
iqr	(55, 49)	1.6541831793226436e-10	IQR:1.0819311093058758e-28
iqr	(55, 50)	6.788579754114144e-23	IQR:1.0819311093058758e-28
iqr	(55, 51)	7.711968677591788e-14	IQR:1.0819311093058758e-28
iqr	(55, 52)	3.357505406985091e-15	IQR:1.0819311093058758e-28
iqr	(55, 53)	2.5863526523047583e-18	IQR:1.0819311093058758e-28
iqr	(55, 54)	6.270178762842822e-18	IQR:1.0819311093058758e-28
iqr	(55, 55)	3.029313910829501e-09	IQR:1.0819311093058758e-28
iqr	(55, 56)	1.1399815535995117e-09	IQR:1.0819311093058758e-28
iqr	(55, 57)	5.4670854510163736e-09	IQR:1.0819311093058758e-28
iqr	(55, 58)	1.4010145853778772e-13	IQR:1.0819311093058758e-28
iqr	(55, 59)	2.0618864837729234e-08	IQR:1.0819311093058758e-28
iqr	(55, 60)	2.0413407852970522e-08	IQR:1.0819311093058758e-28
iqr	(55, 61)	1.512242420176335e-08	IQR:1.0819311093058758e-28
iqr	(55, 62)	2.5597484132333648e-09	IQR:1.0819311093058758e-28
iqr	(55, 63)	1.622637690879003e-09	IQR:1.0819311093058758e-28
iqr	(55, 64)	8.071903041255812e-17	IQR:1.0819311093058758e-28
iqr	(55, 65)	9.39806987787506e-09	IQR:1.0819311093058758e-28
iqr	(55, 66)	5.0690300845701586e-09	IQR:1.0819311093058758e-28
iqr	(55, 67)	8.425228843087453e-23	IQR:1.0819311093058758e-28
iqr	(55, 68)	4.5581676835554625e-23	IQR:1.0819311093058758e-28
iqr	(55, 69)	6.11240073014202e-20	IQR:1.0819311093058758e-28
iqr	(55, 71)	6.170402474145267e-23	IQR:1.0819311093058758e-28
iqr	(55, 72)	4.226568520249486e-19	IQR:1.0819311093058758e-28
iqr	(55, 73)	3.564147137972054e-18	IQR:1.0819311093058758e-28
iqr	(55, 74)	1.5835422862092986e-20	IQR:1.0819311093058758e-28
iqr	(55, 75)	5.117376683947504e-25	IQR:1.0819311093058758e-28
iqr	(55, 77)	8.379168446134824e-28	IQR:1.0819311093058758e-28
iqr	(55, 78)	1.3888155689612196e-18	IQR:1.0819311093058758e-28
iqr	(55, 79)	1.651748109852212e-19	IQR:1.0819311093058758e-28
iqr	(55, 80)	3.877459165769377e-18	IQR:1.0819311093058758e-28
iqr	(55, 82)	3.6538406396573994e-22	IQR:1.0819311093058758e-28
iqr	(55, 83)	4.10113963946974e-17	IQR:1.0819311093058758e-28
iqr	(55, 84)	6.990355498151143e-19	IQR:1.0819311093058758e-28
iqr	(55, 85)	8.594848610522807e-24	IQR:1.0819311093058758e-28
iqr	(55, 86)	1.5345703616199653e-22	IQR:1.0819311093058758e-28
iqr	(55, 87)	9.745146880687432e-16	IQR:1.0819311093058758e-28
iqr	(55, 88)	2.7810151959073437e-09	IQR:1.0819311093058758e-28
iqr	(55, 89)	3.0346858032547734e-22	IQR:1.0819311093058758e-28
iqr	(55, 90)	1.4340944881272022e-12	IQR:1.0819311093058758e-28
iqr	(55, 91)	1.4243124457635759e-09	IQR:1.0819311093058758e-28
iqr	(55, 92)	3.781272628344823e-09	IQR:1.0819311093058758e-28
iqr	(55, 93)	2.6235706315769214e-12	IQR:1.0819311093058758e-28
iqr	(55, 94)	1.777868108808478e-12	IQR:1.0819311093058758e-28
iqr	(55, 95)	6.84333435730343e-14	IQR:1.0819311093058758e-28
iqr	(55, 96)	4.1798698833736547e-13	IQR:1.0819311093058758e-28
iqr	(55, 97)	4.719720098143691e-14	IQR:1.0819311093058758e-28
iqr	(55, 98)	2.2311471524860136e-17	IQR:1.0819311093058758e-28
iqr	(55, 99)	3.042067855058571e-19	IQR:1.0819311093058758e-28
iqr	(55, 107)	6.818041500113614e-23	IQR:1.0819311093058758e-28
iqr	(55, 108)	8.857775081198554e-18	IQR:1.0819311093058758e-28
iqr	(55, 109)	5.384359380077705e-23	IQR:1.0819311093058758e-28
iqr	(55, 110)	3.2529588446986726e-19	IQR:1.0819311093058758e-28
iqr	(55, 111)	4.676073328512433e-20	IQR:1.0819311093058758e-28
iqr	(55, 112)	2.9295980685303818e-24	IQR:1.0819311093058758e-28
iqr	(55, 113)	3.9172288003539565e-22	IQR:1.0819311093058758e-28
iqr	(56, 44)	5.230302646382837e-27	IQR:1.0819311093058758e-28
iqr	(56, 46)	2.168800034571842e-20	IQR:1.0819311093058758e-28
iqr	(56, 47)	2.4696751562901856e-19	IQR:1.0819311093058758e-28
iqr	(56, 48)	2.143641452563315e-18	IQR:1.0819311093058758e-28
iqr	(56, 49)	3.315977215034849e-10	IQR:1.0819311093058758e-28
iqr	(56, 50)	5.406276724310034e-16	IQR:1.0819311093058758e-28
iqr	(56, 51)	9.287460039176859e-16	IQR:1.0819311093058758e-28
iqr	(56, 52)	1.6578443506887197e-08	IQR:1.0819311093058758e-28
iqr	(56, 53)	9.441389892117513e-09	IQR:1.0819311093058758e-28
iqr	(56, 54)	2.0679786771893305e-08	IQR:1.0819311093058758e-28
iqr	(56, 55)	3.83938818238061e-11	IQR:1.0819311093058758e-28
iqr	(56, 56)	3.8940822788546825e-10	IQR:1.0819311093058758e-28
iqr	(56, 57)	1.970917473670397e-08	IQR:1.0819311093058758e-28
iqr	(56, 58)	1.0442488651563053e-08	IQR:1.0819311093058758e-28
iqr	(56, 59)	1.8659622458283565e-12	IQR:1.0819311093058758e-28
iqr	(56, 60)	1.6472986530402522e-08	IQR:1.0819311093058758e-28
iqr	(56, 61)	8.589273908725066e-18	IQR:1.0819311093058758e-28
iqr	(56, 62)	1.895513910762925e-12	IQR:1.0819311093058758e-28
iqr	(56, 63)	1.8172956629119996e-12	IQR:1.0819311093058758e-28
iqr	(56, 64)	3.4184487922653273e-13	IQR:1.0819311093058758e-28
iqr	(56, 65)	5.813313386227037e-09	IQR:1.0819311093058758e-28
iqr	(56, 66)	4.289475441510149e-09	IQR:1.0819311093058758e-28
iqr	(56, 67)	1.51002796894678e-17	IQR:1.0819311093058758e-28
iqr	(56, 68)	4.975680408201127e-21	IQR:1.0819311093058758e-28
iqr	(56, 69)	2.7125731759499905e-18	IQR:1.0819311093058758e-28
iqr	(56, 70)	5.507825406419523e-20	IQR:1.0819311093058758e-28
iqr	(56, 71)	4.50450152918473e-20	IQR:1.0819311093058758e-28
iqr	(56, 72)	3.8759212302154875e-19	IQR:1.0819311093058758e-28
iqr	(56, 73)	8.684355924272804e-24	IQR:1.0819311093058758e-28
iqr	(56, 74)	5.071290790161408e-19	IQR:1.0819311093058758e-28
iqr	(56, 75)	1.310378942857703e-19	IQR:1.0819311093058758e-28
iqr	(56, 76)	3.8810615473334905e-24	IQR:1.0819311093058758e-28
iqr	(56, 78)	1.0360456357878554e-27	IQR:1.0819311093058758e-28
iqr	(56, 79)	1.3564684643121804e-18	IQR:1.0819311093058758e-28
iqr	(56, 80)	3.851889048481408e-19	IQR:1.0819311093058758e-28
iqr	(56, 81)	2.007160373804822e-18	IQR:1.0819311093058758e-28
iqr	(56, 82)	7.987714046076236e-19	IQR:1.0819311093058758e-28
iqr	(56, 83)	1.8154332113167972e-23	IQR:1.0819311093058758e-28
iqr	(56, 84)	2.3716338326812794e-19	IQR:1.0819311093058758e-28
iqr	(56, 85)	2.0987692369816408e-16	IQR:1.0819311093058758e-28
iqr	(56, 86)	1.0801745266854072e-18	IQR:1.0819311093058758e-28
iqr	(56, 87)	2.8283144792870334e-16	IQR:1.0819311093058758e-28
iqr	(56, 88)	8.23321566841284e-18	IQR:1.0819311093058758e-28
iqr	(56, 89)	2.3991207342436868e-17	IQR:1.0819311093058758e-28
iqr	(56, 90)	8.30931189740175e-13	IQR:1.0819311093058758e-28
iqr	(56, 91)	4.164618803166039e-16	IQR:1.0819311093058758e-28
iqr	(56, 92)	8.378981435956935e-18	IQR:1.0819311093058758e-28
iqr	(56, 93)	7.313883992335078e-17	IQR:1.0819311093058758e-28
iqr	(56, 94)	1.4575802587471487e-12	IQR:1.0819311093058758e-28
iqr	(56, 95)	4.2537274633105797e-16	IQR:1.0819311093058758e-28
iqr	(56, 96)	2.082202437203649e-15	IQR:1.0819311093058758e-28
iqr	(56, 97)	8.908836009833263e-20	IQR:1.0819311093058758e-28
iqr	(56, 107)	9.417927872120718e-22	IQR:1.0819311093058758e-28
iqr	(56, 109)	9.532677533244857e-17	IQR:1.0819311093058758e-28
iqr	(56, 110)	1.9170274742630333e-11	IQR:1.0819311093058758e-28
iqr	(56, 111)	4.174331103001805e-09	IQR:1.0819311093058758e-28
iqr	(56, 113)	2.9589166757185996e-24	IQR:1.0819311093058758e-28
iqr	(56, 117)	5.514538074404272e-25	IQR:1.0819311093058758e-28
iqr	(57, 47)	5.405755634688492e-25	IQR:1.0819311093058758e-28
iqr	(57, 48)	5.284174549985616e-22	IQR:1.0819311093058758e-28
iqr	(57, 49)	3.4866088982561704e-15	IQR:1.0819311093058758e-28
iqr	(57, 50)	6.777743197355107e-19	IQR:1.0819311093058758e-28
iqr	(57, 51)	3.1925971448193023e-16	IQR:1.0819311093058758e-28
iqr	(57, 52)	4.666801655704576e-22	IQR:1.0819311093058758e-28
iqr	(57, 54)	3.773613042241285e-16	IQR:1.0819311093058758e-28
iqr	(57, 55)	1.9652471321667602e-17	IQR:1.0819311093058758e-28
iqr	(57, 56)	4.089572236409822e-09	IQR:1.0819311093058758e-28
iqr	(57, 57)	6.296008603356995e-09	IQR:1.0819311093058758e-28
iqr	(57, 59)	3.770993162717983e-18	IQR:1.0819311093058758e-28
iqr	(57, 60)	1.4073387788471337e-08	IQR:1.0819311093058758e-28
iqr	(57, 61)	1.6656233725598213e-08	IQR:1.0819311093058758e-28
iqr	(57, 62)	2.6148135383589316e-17	IQR:1.0819311093058758e-28
iqr	(57, 63)	6.358205517642546e-09	IQR:1.0819311093058758e-28
iqr	(57, 64)	5.466898210600534e-17	IQR:1.0819311093058758e-28
iqr	(57, 65)	4.642823743965704e-18	IQR:1.0819311093058758e-28
iqr	(57, 66)	6.446271020207596e-21	IQR:1.0819311093058758e-28
iqr	(57, 67)	2.9534803354535776e-22	IQR:1.0819311093058758e-28
iqr	(57, 68)	4.529223316911062e-26	IQR:1.0819311093058758e-28
iqr	(57, 69)	3.109467646124514e-21	IQR:1.0819311093058758e-28
iqr	(57, 72)	4.026637623238614e-23	IQR:1.0819311093058758e-28
iqr	(57, 76)	4.198381351329622e-22	IQR:1.0819311093058758e-28
iqr	(57, 77)	4.437861346799465e-23	IQR:1.0819311093058758e-28
iqr	(57, 78)	1.1276807069255756e-24	IQR:1.0819311093058758e-28
iqr	(57, 80)	5.2989800732083564e-20	IQR:1.0819311093058758e-28
iqr	(57, 81)	9.058050354476767e-26	IQR:1.0819311093058758e-28
iqr	(57, 83)	2.4172543944272274e-20	IQR:1.0819311093058758e-28
iqr	(57, 84)	9.334771178958564e-21	IQR:1.0819311093058758e-28
iqr	(57, 85)	1.8814883807656377e-20	IQR:1.0819311093058758e-28
iqr	(57, 86)	6.659760977102087e-26	IQR:1.0819311093058758e-28
iqr	(57, 87)	1.2537408006416433e-18	IQR:1.0819311093058758e-28
iqr	(57, 88)	1.9270553761045743e-17	IQR:1.0819311093058758e-28
iqr	(57, 89)	1.7436413101607413e-18	IQR:1.0819311093058758e-28
iqr	(57, 90)	9.546524536698995e-19	IQR:1.0819311093058758e-28
iqr	(57, 91)	6.501415035130489e-18	IQR:1.0819311093058758e-28
iqr	(57, 94)	5.8652974276455726e-18	IQR:1.0819311093058758e-28
iqr	(57, 95)	7.036219147599605e-18	IQR:1.0819311093058758e-28
iqr	(57, 106)	1.7796595716152616e-19	IQR:1.0819311093058758e-28
iqr	(57, 107)	1.1258518412931824e-16	IQR:1.0819311093058758e-28
iqr	(57, 108)	1.0587029578642355e-22	IQR:1.0819311093058758e-28
iqr	(57, 109)	5.007150895271316e-18	IQR:1.0819311093058758e-28
iqr	(57, 110)	8.225468562175339e-22	IQR:1.0819311093058758e-28
iqr	(57, 111)	1.4185945142740713e-25	IQR:1.0819311093058758e-28
iqr	(57, 113)	6.449326907215659e-25	IQR:1.0819311093058758e-28
iqr	(57, 115)	2.0910953986869493e-19	IQR:1.0819311093058758e-28
iqr	(57, 116)	2.4516453977464e-22	IQR:1.0819311093058758e-28
iqr	(57, 117)	2.4018967523794148e-19	IQR:1.0819311093058758e-28
iqr	(58, 51)	1.0172261660806527e-21	IQR:1.0819311093058758e-28
iqr	(58, 52)	4.157872648962302e-17	IQR:1.0819311093058758e-28
iqr	(58, 53)	1.004311414563908e-18	IQR:1.0819311093058758e-28
iqr	(58, 54)	1.692473087153296e-20	IQR:1.0819311093058758e-28
iqr	(58, 55)	3.148554151499954e-21	IQR:1.0819311093058758e-28
iqr	(58, 56)	7.298825236491975e-21	IQR:1.0819311093058758e-28
iqr	(58, 57)	1.3377944070344589e-17	IQR:1.0819311093058758e-28
iqr	(58, 58)	1.595955423770364e-19	IQR:1.0819311093058758e-28
iqr	(58, 59)	2.1877632147381054e-19	IQR:1.0819311093058758e-28
iqr	(58, 61)	1.6933570808971543e-22	IQR:1.0819311093058758e-28
iqr	(58, 62)	3.1852496633974633e-16	IQR:1.0819311093058758e-28
iqr	(58, 64)	9.620902635003862e-24	IQR:1.0819311093058758e-28
iqr	(58, 65)	1.9526481779127255e-27	IQR:1.0819311093058758e-28
iqr	(58, 66)	3.9917686843984936e-27	IQR:1.0819311093058758e-28
iqr	(58, 67)	4.20371896959666e-26	IQR:1.0819311093058758e-28
iqr	(58, 68)	4.311057824670765e-27	IQR:1.0819311093058758e-28
iqr	(58, 80)	2.912330692175999e-24	IQR:1.0819311093058758e-28
iqr	(58, 83)	1.2222102419989039e-26	IQR:1.0819311093058758e-28
iqr	(58, 84)	1.5936555385500397e-23	IQR:1.0819311093058758e-28
iqr	(58, 87)	3.8832407755841636e-24	IQR:1.0819311093058758e-28
iqr	(58, 90)	5.617077224527025e-20	IQR:1.0819311093058758e-28
iqr	(58, 91)	9.368498305338895e-25	IQR:1.0819311093058758e-28
iqr	(58, 92)	4.237885385004977e-19	IQR:1.0819311093058758e-28
iqr	(58, 93)	6.65191054891769e-23	IQR:1.0819311093058758e-28
iqr	(58, 105)	6.183483617202364e-18	IQR:1.0819311093058758e-28
iqr	(58, 107)	5.267663561077291e-25	IQR:1.0819311093058758e-28
iqr	(58, 108)	2.6340668288605934e-17	IQR:1.0819311093058758e-28
iqr	(58, 109)	8.420768118961276e-18	IQR:1.0819311093058758e-28
iqr	(58, 110)	3.687847029109066e-24	IQR:1.0819311093058758e-28
iqr	(58, 113)	2.4127664953176654e-21	IQR:1.0819311093058758e-28
iqr	(58, 115)	2.053926720447443e-22	IQR:1.0819311093058758e-28
iqr	(58, 116)	5.384698460717057e-18	IQR:1.0819311093058758e-28
iqr	(58, 117)	6.158563224436162e-20	IQR:1.0819311093058758e-28
iqr	(58, 118)	1.2741891448236545e-19	IQR:1.0819311093058758e-28
iqr	(58, 119)	3.689495637960451e-22	IQR:1.0819311093058758e-28
iqr	(58, 120)	3.179482737021028e-23	IQR:1.0819311093058758e-28
